news_id,company_word,pk,symbol,name,stock_keyword_5
454558,gilead,3234,GILD,Gilead Sciences Inc,"['coronavirus', 'pandemic', 'covid', 'outbreak', 'prognosis']"
454558,twitter,7565,TWTR,Twitter Inc,"['coronavirus', 'pandemic', 'covid', 'outbreak', 'prognosis']"
454562,s&p,6958,SPGI,S&P Global Inc,"['fraud', 'rinfret', 'sentenced', 'sentencing', 'collateral']"
454562,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['fraud', 'rinfret', 'sentenced', 'sentencing', 'collateral']"
454584,mastercard,4644,MA,Mastercard Incorporated,"['buenos', 'argentine', 'banking', 'argentina', 'bank']"
454584,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['buenos', 'argentine', 'banking', 'argentina', 'bank']"
454584,mercadolibre,4765,MELI,MercadoLibre Inc,"['buenos', 'argentine', 'banking', 'argentina', 'bank']"
454585,tesla,7502,TSLA,Tesla Inc,"['tesla', 'nevada', 'lithium', 'california', 'carmaker']"
454585,piedmont lithium,5923,PLL,Piedmont Lithium Inc,"['tesla', 'nevada', 'lithium', 'california', 'carmaker']"
454587,linde,4493,LIN,Linde plc Ordinary Share,"['shortage', 'coronavirus', 'hospital', 'hospitalization', 'india']"
454588,deutsche bank,2105,DB,Deutsche Bank AG,"['jpmorgan', 'prosecution', 'treasury', 'fraud', 'accused']"
454589,hsbc,3693,HSBC,HSBC Holdings plc,"['meng', 'extradition', 'alleged', 'huawei', 'fraud']"
454609,national security,5344,NSEC,National Security Group Inc,"['iranian', 'iran', 'sanction', 'tehran', 'sanctioned']"
454635,general motors,3298,GM,General Motors Company,"['uber', 'daimler', 'bmw', 'venture', 'automotive']"
454635,ford,2724,F,Ford Motor Company,"['uber', 'daimler', 'bmw', 'venture', 'automotive']"
454635,uber,7591,UBER,Uber Technologies Inc,"['uber', 'daimler', 'bmw', 'venture', 'automotive']"
454636,deutsche bank,2105,DB,Deutsche Bank AG,"['ntt', 'takeover', 'nippon', 'yoshizawa', 'carrier']"
454638,s&p,6958,SPGI,S&P Global Inc,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454638,regeneron pharmaceuticals,6300,REGN,Regeneron Pharmaceuticals Inc,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454638,msci,4991,MSCI,MSCI Inc,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454638,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454638,tuesday morning,7528,TUEM,Tuesday Morning Corp,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454638,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['pandemic', 'coronavirus', 'stimulus', 'treasury', 'market']"
454641,walt disney,2196,DIS,Walt Disney Company (The),"['disney', 'airline', 'employee', 'furloughed', 'employed']"
454641,united airlines,7585,UAL,United Airlines Holdings Inc,"['disney', 'airline', 'employee', 'furloughed', 'employed']"
454641,american airlines,12,AAL,American Airlines Group Inc,"['disney', 'airline', 'employee', 'furloughed', 'employed']"
454642,microsoft,4996,MSFT,Microsoft Corporation,"['nairobi', 'kenya', 'kenyan', 'economy', 'economic']"
454670,microsoft,4996,MSFT,Microsoft Corporation,"['market', 'stock', 'bse', 'rupee', 'investor']"
454670,s&p,6958,SPGI,S&P Global Inc,"['market', 'stock', 'bse', 'rupee', 'investor']"
454670,icici,3798,IBN,ICICI Bank Limited,"['market', 'stock', 'bse', 'rupee', 'investor']"
454670,tata,7520,TTM,Tata Motors Ltd Tata Motors Limited,"['market', 'stock', 'bse', 'rupee', 'investor']"
454670,natural gas,5202,NGS,Natural Gas Services Group Inc,"['market', 'stock', 'bse', 'rupee', 'investor']"
454672,hsbc,3693,HSBC,HSBC Holdings plc,"['hsbc', 'dividend', 'stock', 'shareholder', 'hong']"
454672,national security,5344,NSEC,National Security Group Inc,"['hsbc', 'dividend', 'stock', 'shareholder', 'hong']"
454673,morgan stanley,4979,MS,Morgan Stanley,"['businessweek', 'macau', 'weekly', 'gambling', 'week']"
454673,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['businessweek', 'macau', 'weekly', 'gambling', 'week']"
455822,s&p,6958,SPGI,S&P Global Inc,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
455822,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
455822,bp,1191,BP,BP p,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
455822,valero energy,7832,VLO,Valero Energy Corporation,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
455822,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
456834,pfizer,5832,PFE,Pfizer Inc,"['vaccine', 'vaccination', 'immunization', 'immunity', 'coronavirus']"
456834,merck,4967,MRK,Merck & Company Inc,"['vaccine', 'vaccination', 'immunization', 'immunity', 'coronavirus']"
456834,sanofi,6918,SNY,Sanofi ADS,"['vaccine', 'vaccination', 'immunization', 'immunity', 'coronavirus']"
456834,biontech,1169,BNTX,BioNTech SE American Depositary Share,"['vaccine', 'vaccination', 'immunization', 'immunity', 'coronavirus']"
456834,hp,3674,HPQ,HP Inc,"['vaccine', 'vaccination', 'immunization', 'immunity', 'coronavirus']"
456850,general motors,3298,GM,General Motors Company,"['volvo', 'mercedes', 'daimler', 'porsche', 'benz']"
456850,ford,2724,F,Ford Motor Company,"['volvo', 'mercedes', 'daimler', 'porsche', 'benz']"
456853,renewable energy,6299,REGI,Renewable Energy Group Inc,"['imf', 'georgieva', 'bank', 'finance', 'financial']"
456883,five star,2996,FSBC,Five Star Bancorp,"['debt', 'italy', 'financing', 'borrowing', 'milan']"
456889,s&p,6958,SPGI,S&P Global Inc,"['saudi', 'unemployment', 'economy', 'arabia', 'oil']"
456955,netflix,5190,NFLX,Netflix Inc,"['gaming', 'gamers', 'billionaire', 'pandemic', 'wealth']"
456955,blizzard,751,ATVI,Activision Blizzard Inc,"['gaming', 'gamers', 'billionaire', 'pandemic', 'wealth']"
456955,netease,5362,NTES,NetEase Inc,"['gaming', 'gamers', 'billionaire', 'pandemic', 'wealth']"
456955,zynga,8239,ZNGA,Zynga Inc,"['gaming', 'gamers', 'billionaire', 'pandemic', 'wealth']"
456891,lazard,4379,LAZ,Lazard LTD,"['zambia', 'eurobond', 'zambian', 'debt', 'eurobonds']"
456891,emerging markets,3657,HORI,Emerging Markets Horizon Corp,"['zambia', 'eurobond', 'zambian', 'debt', 'eurobonds']"
456891,aberdeen standard,658,ASGI,Aberdeen Standard Global Infrastructure Income Fd,"['zambia', 'eurobond', 'zambian', 'debt', 'eurobonds']"
456901,morgan stanley,4979,MS,Morgan Stanley,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456901,citigroup,1360,C,Citigroup Inc,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456901,nasdaq,5144,NDAQ,Nasdaq Inc,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456901,gds holdings,3149,GDS,GDS Holdings Limited ADS,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456901,chindata group,1466,CD,Chindata Group Holdings Limited,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456901,bain capital,945,BCSF,Bain Capital Specialty Finance Inc,"['chindata', 'yuan', 'stock', 'chinese', 'nasdaq']"
456951,hsbc,3693,HSBC,HSBC Holdings plc,"['barclays', 'jpmorgan', 'hsbc', 'banking', 'banker']"
456951,citigroup,1360,C,Citigroup Inc,"['barclays', 'jpmorgan', 'hsbc', 'banking', 'banker']"
456951,barclays,941,BCS,Barclays PLC,"['barclays', 'jpmorgan', 'hsbc', 'banking', 'banker']"
456958,boeing,858,BA,Boeing Company (The),"['tariff', 'airbus', 'wto', 'eu', 'euro']"
456958,the european,2427,EEA,The European Equity Fund Inc,"['tariff', 'airbus', 'wto', 'eu', 'euro']"
456963,pfizer,5832,PFE,Pfizer Inc,"['stock', 'invested', 'market', 'trillium', 'nasdaq']"
456963,s&p,6958,SPGI,S&P Global Inc,"['stock', 'invested', 'market', 'trillium', 'nasdaq']"
456963,gilead,3234,GILD,Gilead Sciences Inc,"['stock', 'invested', 'market', 'trillium', 'nasdaq']"
456963,shopify,6750,SHOP,Shopify Inc,"['stock', 'invested', 'market', 'trillium', 'nasdaq']"
456963,nasdaq,5144,NDAQ,Nasdaq Inc,"['stock', 'invested', 'market', 'trillium', 'nasdaq']"
456983,ryanair,6526,RYAAY,Ryanair Holdings plc,"['seasonal', 'forecast', 'summer', 'slump', 'refinery']"
456988,msci,4991,MSCI,MSCI Inc,"['etf', 'turkish', 'istanbul', 'turkey', 'easing']"
456992,microsoft,4996,MSFT,Microsoft Corporation,"['economy', 'recovery', 'demand', 'hong', 'consumption']"
456996,azul sa,854,AZUL,Azul S,"['financing', 'royce', 'funding', 'shareholder', 'borrowing']"
456997,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['currency', 'treasury', 'monetary', 'snb', 'swiss']"
459225,netflix,5190,NFLX,Netflix Inc,"['quibi', 'smartphone', 'netflix', 'tv', 'contentquibi']"
459227,national security,5344,NSEC,National Security Group Inc,"['lawsuit', 'bolton', 'publication', 'litigation', 'disclosure']"
459229,amazon,477,AMZN,Amazon,"['beef', 'cattle', 'meat', 'esg', 'shareholder']"
459229,morgan stanley,4979,MS,Morgan Stanley,"['beef', 'cattle', 'meat', 'esg', 'shareholder']"
459229,tyson foods,7505,TSN,Tyson Foods Inc,"['beef', 'cattle', 'meat', 'esg', 'shareholder']"
459233,apple,21,AAPL,Apple Inc,"['huawei', 'china', 'beijing', 'chinese', 'technology']"
459233,national security,5344,NSEC,National Security Group Inc,"['huawei', 'china', 'beijing', 'chinese', 'technology']"
459234,microsoft,4996,MSFT,Microsoft Corporation,"['singapore', 'stimulus', 'recession', 'housing', 'redevelopment']"
459235,verisk,7892,VRSK,Verisk Analytics Inc,"['surveillance', 'coronavirus', 'pandemic', 'privacy', 'asia']"
459238,merck,4967,MRK,Merck & Company Inc,"['palantir', 'stock', 'market', 'investor', 'shareholder']"
459238,snowflake,6903,SNOW,Snowflake Inc,"['palantir', 'stock', 'market', 'investor', 'shareholder']"
459238,palantir,5935,PLTR,Palantir Technologies Inc,"['palantir', 'stock', 'market', 'investor', 'shareholder']"
459238,spotify,6975,SPOT,Spotify Technology S,"['palantir', 'stock', 'market', 'investor', 'shareholder']"
459238,asana,644,ASAN,Asana Inc,"['palantir', 'stock', 'market', 'investor', 'shareholder']"
459239,clean energy,1678,CLNE,Clean Energy Fuels Corp,"['mining', 'mineral', 'china', 'coal', 'miner']"
459239,fortress value,3064,FVIV,Fortress Value Acquisition Corp,"['mining', 'mineral', 'china', 'coal', 'miner']"
459242,microsoft,4996,MSFT,Microsoft Corporation,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,amazon,477,AMZN,Amazon,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,tesla,7502,TSLA,Tesla Inc,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,s&p,6958,SPGI,S&P Global Inc,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,msci,4991,MSCI,MSCI Inc,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,nasdaq,5144,NDAQ,Nasdaq Inc,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459242,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['stock', 'stocksthe', 'trading', 'market', 'nasdaq']"
459243,boeing,858,BA,Boeing Company (The),"['faa', 'federal', 'data', 'agency', 'boeing']"
459243,delta air,2088,DAL,Delta Air Lines Inc,"['faa', 'federal', 'data', 'agency', 'boeing']"
459249,msci,4991,MSCI,MSCI Inc,"['kuwait', 'gulf', 'bahrain', 'saudi', 'treasury']"
459249,nomura,5261,NMR,Nomura Holdings Inc ADR,"['kuwait', 'gulf', 'bahrain', 'saudi', 'treasury']"
459249,federated hermes,2825,FHI,Federated Hermes Inc,"['kuwait', 'gulf', 'bahrain', 'saudi', 'treasury']"
459279,apollo global,538,APO,Apollo Global Management Inc,"['covis', 'pharma', 'amag', 'pharmaceutical', 'market']"
459280,boeing,858,BA,Boeing Company (The),"['boeing', 'holiday', 'max', 'airplane']"
459292,apple,21,AAPL,Apple Inc,"['laptop', 'notebook', 'chromebooks', 'pixelbook', 'macbook']"
459292,microsoft,4996,MSFT,Microsoft Corporation,"['laptop', 'notebook', 'chromebooks', 'pixelbook', 'macbook']"
459292,google,3359,GOOG,Alphabet Inc,"['laptop', 'notebook', 'chromebooks', 'pixelbook', 'macbook']"
459292,intel,3967,INTC,Intel Corporation,"['laptop', 'notebook', 'chromebooks', 'pixelbook', 'macbook']"
459284,blackrock,1113,BLK,BlackRock Inc,"['investor', 'ipo', 'market', 'investment', 'prospectus']"
459284,aberdeen standard,658,ASGI,Aberdeen Standard Global Infrastructure Income Fd,"['investor', 'ipo', 'market', 'investment', 'prospectus']"
459287,s&p,6958,SPGI,S&P Global Inc,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
459287,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
459287,bp,1191,BP,BP p,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
459287,valero energy,7832,VLO,Valero Energy Corporation,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
459287,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['oil', 'petroleum', 'concern', 'demand', 'slid']"
459291,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['diesel', 'refinery', 'fuel', 'refiner', 'oil']"
459291,ubs,7597,UBS,UBS Group AG Registered Ordinary Shares,"['diesel', 'refinery', 'fuel', 'refiner', 'oil']"
459291,ihs,3865,IHS,IHS Holding Limited Ordinary Shares,"['diesel', 'refinery', 'fuel', 'refiner', 'oil']"
459293,s&p,6958,SPGI,S&P Global Inc,"['sale', 'trading', 'increase', 'commerce', 'bath']"
459293,bed bath,897,BBBY,Bed Bath & Beyond Inc,"['sale', 'trading', 'increase', 'commerce', 'bath']"
459340,microsoft,4996,MSFT,Microsoft Corporation,"['halkbank', 'prosecution', 'indictment', 'prosecutor', 'sovereign']"
459344,renewable energy,6299,REGI,Renewable Energy Group Inc,"['trudeau', 'infrastructure', 'ottawa', 'quebec', 'toronto']"
459347,microsoft,4996,MSFT,Microsoft Corporation,"['korea', 'korean', 'export', 'exporter', 'economy']"
459349,first of,2872,FLIC,First of Long Island Corporation,"['cruise', 'singapore', 'sailing', 'sail', 'ship']"
459350,s&p,6958,SPGI,S&P Global Inc,"['harvard', 'endowment', 'ivy', 'dartmouth', 'investment']"
459350,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['harvard', 'endowment', 'ivy', 'dartmouth', 'investment']"
459352,nomura,5261,NMR,Nomura Holdings Inc ADR,"['easing', 'recession', 'philippine', 'peso', 'fiscal']"
459354,apple,21,AAPL,Apple Inc,"['fraud', 'singapore', 'wirecard', 'singaporean', 'bankruptcy']"
459354,fti consulting,2767,FCN,FTI Consulting Inc,"['fraud', 'singapore', 'wirecard', 'singaporean', 'bankruptcy']"
459354,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['fraud', 'singapore', 'wirecard', 'singaporean', 'bankruptcy']"
459369,north american,5278,NOA,North American Construction Group Ltd,"['fertilizer', 'phosphate', 'commodity', 'supply', 'morocco']"
459370,tesla,7502,TSLA,Tesla Inc,"['recession', 'sale', 'dealership', 'dealer', 'fiat']"
459370,toyota,7378,TM,Toyota Motor Corporation,"['recession', 'sale', 'dealership', 'dealer', 'fiat']"
459370,general motors,3298,GM,General Motors Company,"['recession', 'sale', 'dealership', 'dealer', 'fiat']"
459370,ford,2724,F,Ford Motor Company,"['recession', 'sale', 'dealership', 'dealer', 'fiat']"
459370,honda,3625,HMC,Honda Motor Company Ltd,"['recession', 'sale', 'dealership', 'dealer', 'fiat']"
459372,marathon petroleum,4946,MPC,Marathon Petroleum Corporation,"['refinery', 'refiner', 'marathon', 'petroleum', 'gasoline']"
459372,mplx,4948,MPLX,MPLX LP Common Units Representing Limited Partner Interests,"['refinery', 'refiner', 'marathon', 'petroleum', 'gasoline']"
459374,avanti acquisition,783,AVAN,Avanti Acquisition Corp,"['investor', 'invest', 'sawiris', 'market', 'stock']"
459375,tesla,7502,TSLA,Tesla Inc,"['tesla', 'battery', 'shanghai', 'carmaker', 'lithium']"
459375,toyota,7378,TM,Toyota Motor Corporation,"['tesla', 'battery', 'shanghai', 'carmaker', 'lithium']"
459377,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['pandemic', 'shanghai', 'beijing', 'airline', 'chinese']"
459377,berkshire hathaway,1228,BRK/A,Berkshire Hathaway Inc,"['pandemic', 'shanghai', 'beijing', 'airline', 'chinese']"
459378,pfizer,5832,PFE,Pfizer Inc,"['pfizer', 'vaccine', 'fda', 'coronavirus', 'drugmaker']"
459378,astrazeneca,849,AZN,AstraZeneca PLC,"['pfizer', 'vaccine', 'fda', 'coronavirus', 'drugmaker']"
459378,moderna,4970,MRNA,Moderna Inc,"['pfizer', 'vaccine', 'fda', 'coronavirus', 'drugmaker']"
459378,biontech,1169,BNTX,BioNTech SE American Depositary Share,"['pfizer', 'vaccine', 'fda', 'coronavirus', 'drugmaker']"
459382,pfizer,5832,PFE,Pfizer Inc,"['vaccine', 'coronavirus', 'covid', 'review', 'pharma']"
459382,astrazeneca,849,AZN,AstraZeneca PLC,"['vaccine', 'coronavirus', 'covid', 'review', 'pharma']"
459382,moderna,4970,MRNA,Moderna Inc,"['vaccine', 'coronavirus', 'covid', 'review', 'pharma']"
459383,hsbc,3693,HSBC,HSBC Holdings plc,"['dividend', 'shareholder', 'investor', 'investment', 'investing']"
459383,british american,1292,BTI,British American Tobacco  Industries p,"['dividend', 'shareholder', 'investor', 'investment', 'investing']"
459383,bp,1191,BP,BP p,"['dividend', 'shareholder', 'investor', 'investment', 'investing']"
459383,ferguson plc,2796,FERG,Ferguson plc Ordinary Shares,"['dividend', 'shareholder', 'investor', 'investment', 'investing']"
459385,exxon,8149,XOM,Exxon Mobil Corporation,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,walt disney,2196,DIS,Walt Disney Company (The),"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,marathon petroleum,4946,MPC,Marathon Petroleum Corporation,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,allstate,369,ALL,Allstate Corporation,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,halliburton,3495,HAL,Halliburton Company,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
459385,deutsche bank,2105,DB,Deutsche Bank AG,"['layoff', 'disneyland', 'goldman', 'disney', 'unemployment']"
461596,comcast,1717,CMCSA,Comcast Corporation,"['disneyland', 'park', 'disney', 'reopening', 'anaheim']"
461596,walt disney,2196,DIS,Walt Disney Company (The),"['disneyland', 'park', 'disney', 'reopening', 'anaheim']"
461596,seaworld entertainment,6666,SEAS,SeaWorld Entertainment Inc,"['disneyland', 'park', 'disney', 'reopening', 'anaheim']"
461595,regeneron pharmaceuticals,6300,REGN,Regeneron Pharmaceuticals Inc,"['coronavirus', 'covid', 'pandemic', 'outbreak', 'epidemic']"
461595,twitter,7565,TWTR,Twitter Inc,"['coronavirus', 'covid', 'pandemic', 'outbreak', 'epidemic']"
461595,sorrento,7018,SRNE,Sorrento Therapeutics Inc,"['coronavirus', 'covid', 'pandemic', 'outbreak', 'epidemic']"
461595,vaxart,7935,VXRT,Vaxart Inc,"['coronavirus', 'covid', 'pandemic', 'outbreak', 'epidemic']"
461595,ibio,3795,IBIO,iBio Inc,"['coronavirus', 'covid', 'pandemic', 'outbreak', 'epidemic']"
461584,airbnb,41,ABNB,Airbnb Inc,"['airbnb', 'ipo', 'investor', 'billion', 'market']"
461588,douglas elliman,2265,DOUG,Douglas Elliman Inc,"['manhattandiscounts', 'manhattan', 'york', 'borough', 'sale']"
461592,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['peso', 'banco', 'argentine', 'depreciation', 'monetary']"
461594,abbott,49,ABT,Abbott Laboratories,"['ballot', 'voter', 'austin', 'texan', 'texas']"
461625,xpo logistics,8165,XPO,XPO Logistics Inc,"['logistics', 'xpo', 'retailer', 'freight', 'commerce']"
461628,blackrock,1113,BLK,BlackRock Inc,"['risk', 'wildfire', 'climate', 'bondholder', 'portfolio']"
461628,twitter,7565,TWTR,Twitter Inc,"['risk', 'wildfire', 'climate', 'bondholder', 'portfolio']"
461629,honda,3625,HMC,Honda Motor Company Ltd,"['honda', 'prix', 'racing', 'engine', 'automobile']"
461632,google,3359,GOOG,Alphabet Inc,"['coinbase', 'cryptocurrencies', 'capitalist', 'ripple', 'activism']"
461632,facebook,2746,FB,Meta Platforms Inc,"['coinbase', 'cryptocurrencies', 'capitalist', 'ripple', 'activism']"
461632,twitter,7565,TWTR,Twitter Inc,"['coinbase', 'cryptocurrencies', 'capitalist', 'ripple', 'activism']"
461632,coinbase,1809,COIN,Coinbase Global Inc,"['coinbase', 'cryptocurrencies', 'capitalist', 'ripple', 'activism']"
461633,the travelers,7483,TRV,The Travelers Companies Inc,"['insurer', 'insurance', 'bankruptcy', 'hartford', 'court']"
461633,dow,2267,DOW,Dow Inc,"['insurer', 'insurance', 'bankruptcy', 'hartford', 'court']"
461633,hartford financial,3572,HGH,Hartford Financial Services Group Inc,"['insurer', 'insurance', 'bankruptcy', 'hartford', 'court']"
461663,glaxosmithkline,3433,GSK,GlaxoSmithKline PLC,"['teva', 'pharmaceutical', 'marketed', 'glaxo', 'fda']"
461663,teva pharmaceutical,7291,TEVA,Teva Pharmaceutical Industries Limited,"['teva', 'pharmaceutical', 'marketed', 'glaxo', 'fda']"
461665,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['oil', 'covid', 'pandemic', 'petroleum', 'brent']"
461665,s&p,6958,SPGI,S&P Global Inc,"['oil', 'covid', 'pandemic', 'petroleum', 'brent']"
461665,suncor,7107,SU,Suncor Energy  Inc,"['oil', 'covid', 'pandemic', 'petroleum', 'brent']"
461665,mizuho,4788,MFG,Mizuho Financial Group Inc,"['oil', 'covid', 'pandemic', 'petroleum', 'brent']"
461665,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['oil', 'covid', 'pandemic', 'petroleum', 'brent']"
461668,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['unemployment', 'recession', 'unemployed', 'labor', 'employment']"
461668,walt disney,2196,DIS,Walt Disney Company (The),"['unemployment', 'recession', 'unemployed', 'labor', 'employment']"
461668,wells fargo,7993,WFC,Wells Fargo & Company,"['unemployment', 'recession', 'unemployed', 'labor', 'employment']"
461668,raytheon,6495,RTX,Raytheon Technologies Corporation,"['unemployment', 'recession', 'unemployed', 'labor', 'employment']"
461668,allstate,369,ALL,Allstate Corporation,"['unemployment', 'recession', 'unemployed', 'labor', 'employment']"
461669,morgan stanley,4979,MS,Morgan Stanley,"['sasol', 'sa', 'market', 'johannesburg', 'stock']"
461669,lyondellbasell,4632,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),"['sasol', 'sa', 'market', 'johannesburg', 'stock']"
461669,sasol,7037,SSL,Sasol Ltd,"['sasol', 'sa', 'market', 'johannesburg', 'stock']"
461669,natural gas,5202,NGS,Natural Gas Services Group Inc,"['sasol', 'sa', 'market', 'johannesburg', 'stock']"
461671,apple,21,AAPL,Apple Inc,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,microsoft,4996,MSFT,Microsoft Corporation,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,amazon,477,AMZN,Amazon,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,s&p,6958,SPGI,S&P Global Inc,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,regeneron pharmaceuticals,6300,REGN,Regeneron Pharmaceuticals Inc,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,msci,4991,MSCI,MSCI Inc,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,nasdaq,5144,NDAQ,Nasdaq Inc,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461671,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['panic', 'stock', 'stocksthe', 'pandemic', 'nasdaq']"
461673,tesla,7502,TSLA,Tesla Inc,"['tesla', 'carmaker', 'car']"
461673,cowen,1848,COWN,Cowen Inc,"['tesla', 'carmaker', 'car']"
461674,united airlines,7585,UAL,United Airlines Holdings Inc,"['bhd', 'airline', 'restructuring', 'carrier', 'lockdown']"
461674,american airlines,12,AAL,American Airlines Group Inc,"['bhd', 'airline', 'restructuring', 'carrier', 'lockdown']"
461675,ibm,3797,IBM,International Business Machines Corporation,"['brockman', 'fraud', 'irs', 'trustee', 'bermuda']"
461675,data storage,2330,DTST,Data Storage Corporation,"['brockman', 'fraud', 'irs', 'trustee', 'bermuda']"
461676,exxon,8149,XOM,Exxon Mobil Corporation,"['coronavirus', 'covid', 'oil', 'pandemic', 'exxon']"
461676,ice futures,3808,ICE,Intercontinental Exchange Inc,"['coronavirus', 'covid', 'oil', 'pandemic', 'exxon']"
461676,s&p,6958,SPGI,S&P Global Inc,"['coronavirus', 'covid', 'oil', 'pandemic', 'exxon']"
461695,chevron,2042,CVX,Chevron Corporation,"['shareholder', 'chevron', 'petroleum', 'stock', 'oil']"
461695,natural gas,5202,NGS,Natural Gas Services Group Inc,"['shareholder', 'chevron', 'petroleum', 'stock', 'oil']"
461699,microsoft,4996,MSFT,Microsoft Corporation,"['bytedance', 'tiktok', 'chinese', 'china', 'beijing']"
461699,walmart,8050,WMT,Walmart Inc,"['bytedance', 'tiktok', 'chinese', 'china', 'beijing']"
461699,oracle,5605,ORCL,Oracle Corporation,"['bytedance', 'tiktok', 'chinese', 'china', 'beijing']"
461703,microsoft,4996,MSFT,Microsoft Corporation,"['insolvency', 'pandemic', 'filing', 'bankruptcy', 'covid']"
461704,citigroup,1360,C,Citigroup Inc,"['coronavirus', 'economy', 'pandemic', 'economic', 'industriesemerging']"
461733,ford,2724,F,Ford Motor Company,"['covid', 'ontario', 'toronto', 'ottawa', 'provincial']"
461737,microsoft,4996,MSFT,Microsoft Corporation,"['branson', 'venezuelan', 'prospectus', 'stock', 'caracas']"
461737,suisse group,1937,CS,Credit Suisse Group,"['branson', 'venezuelan', 'prospectus', 'stock', 'caracas']"
461737,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['branson', 'venezuelan', 'prospectus', 'stock', 'caracas']"
463238,walmart,8050,WMT,Walmart Inc,"['asda', 'retailer', 'supermarket', 'sainsbury', 'walmart']"
463238,starbucks,6606,SBUX,Starbucks Corporation,"['asda', 'retailer', 'supermarket', 'sainsbury', 'walmart']"
463245,amazon,477,AMZN,Amazon,"['stock', 'amazon', 'market', 'outperformance', 'company']"
